location_id,location_name,nutrient,vehicle,value_description,value_mean,value_025_percentile,value_975_percentile,wra_applicable,u5_applicable,sub_population
179,Ethiopia,iron,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,vitamin a,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,zinc,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,folic acid,wheat flour,percent of population eating fortified vehicle,27.4197812,0,53.06646255,TRUE,TRUE,
180,Kenya,iron,wheat flour,percent of population eating fortified vehicle,27.09520062,0,52.48305101,TRUE,TRUE,
180,Kenya,vitamin a,wheat flour,percent of population eating fortified vehicle,27.39557009,0,53.02032333,TRUE,TRUE,
180,Kenya,zinc,wheat flour,percent of population eating fortified vehicle,27.45436641,0,53.11673201,TRUE,TRUE,
181,Madagascar,folic acid,wheat flour,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
181,Madagascar,iron,wheat flour,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
181,Madagascar,vitamin a,wheat flour,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
181,Madagascar,zinc,wheat flour,percent of population eating fortified vehicle,8.630460671,4.246238433,13.01468291,TRUE,TRUE,
184,Mozambique,folic acid,wheat flour,percent of population eating fortified vehicle,9.78,6.62837666,12.93162334,TRUE,TRUE,
184,Mozambique,iron,wheat flour,percent of population eating fortified vehicle,12.6325,8.561653186,16.70334681,TRUE,TRUE,
184,Mozambique,vitamin a,wheat flour,percent of population eating fortified vehicle,9.78,6.62837666,12.93162334,TRUE,TRUE,
184,Mozambique,zinc,wheat flour,percent of population eating fortified vehicle,9.78,6.62837666,12.93162334,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,wheat flour,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
189,United Republic of Tanzania,iron,wheat flour,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
189,United Republic of Tanzania,vitamin a,wheat flour,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
189,United Republic of Tanzania,zinc,wheat flour,percent of population eating fortified vehicle,33.1,27.5,38.7,TRUE,TRUE,
190,Uganda,folic acid,wheat flour,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
190,Uganda,iron,wheat flour,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
190,Uganda,vitamin a,wheat flour,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
190,Uganda,zinc,wheat flour,percent of population eating fortified vehicle,8.5,5.7,11.4,TRUE,TRUE,
196,South Africa,folic acid,wheat flour,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
196,South Africa,iron,wheat flour,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
196,South Africa,vitamin a,wheat flour,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
196,South Africa,zinc,wheat flour,percent of population eating fortified vehicle,5.707703746,3.166260481,9.07579743,TRUE,TRUE,
201,Burkina Faso,folic acid,wheat flour,percent of population eating fortified vehicle,32.1645,14.13756334,50.19143666,TRUE,TRUE,
201,Burkina Faso,iron,wheat flour,percent of population eating fortified vehicle,17.38975,7.643479367,27.13602063,TRUE,TRUE,
201,Burkina Faso,vitamin a,wheat flour,percent of population eating fortified vehicle,12.3885625,6.095247081,18.68187792,TRUE,TRUE,
201,Burkina Faso,zinc,wheat flour,percent of population eating fortified vehicle,12.3885625,6.095247081,18.68187792,TRUE,TRUE,
202,Cameroon,folic acid,wheat flour,percent of population eating fortified vehicle,69.52523636,47.12059857,91.92987416,TRUE,TRUE,
202,Cameroon,iron,wheat flour,percent of population eating fortified vehicle,53.08856364,35.98067445,70.19645282,TRUE,TRUE,
202,Cameroon,vitamin a,wheat flour,percent of population eating fortified vehicle,43.61071212,21.45673203,65.76469221,TRUE,TRUE,
202,Cameroon,zinc,wheat flour,percent of population eating fortified vehicle,69.52523636,47.12059857,91.92987416,TRUE,TRUE,
205,Côte d'Ivoire,folic acid,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,iron,wheat flour,percent of population eating fortified vehicle,10.29812205,5.062578607,15.06370705,TRUE,TRUE,
205,Côte d'Ivoire,vitamin a,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,zinc,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
207,Ghana,folic acid,wheat flour,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
207,Ghana,iron,wheat flour,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
207,Ghana,vitamin a,wheat flour,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
207,Ghana,zinc,wheat flour,percent of population eating fortified vehicle,17.12153237,8.423896655,25.81916808,TRUE,TRUE,
213,Niger,folic acid,wheat flour,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
213,Niger,iron,wheat flour,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
213,Niger,vitamin a,wheat flour,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
213,Niger,zinc,wheat flour,percent of population eating fortified vehicle,30,14.76018,45.23982,TRUE,TRUE,
214,Nigeria,folic acid,wheat flour,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
214,Nigeria,iron,wheat flour,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
214,Nigeria,vitamin a,wheat flour,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
214,Nigeria,zinc,wheat flour,percent of population eating fortified vehicle,17.45281178,15.08644802,19.85851439,TRUE,TRUE,
522,Sudan,folic acid,wheat flour,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
522,Sudan,iron,wheat flour,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
522,Sudan,vitamin a,wheat flour,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
522,Sudan,zinc,wheat flour,percent of population eating fortified vehicle,6.525113055,3.210394774,9.839831336,TRUE,TRUE,
6,China,na,wheat flour,percent of population eating industrially produced vehicle,53.66563361,26.40381373,80.92745349,TRUE,TRUE,
11,Indonesia,na,wheat flour,percent of population eating industrially produced vehicle,29.65591057,14.59088594,44.7209352,TRUE,TRUE,
15,Myanmar,na,wheat flour,percent of population eating industrially produced vehicle,4.5,1.977927063,7.022072937,TRUE,TRUE,
20,Viet Nam,na,wheat flour,percent of population eating industrially produced vehicle,21.93,9.639097889,34.22090211,TRUE,TRUE,
141,Egypt,na,wheat flour,percent of population eating industrially produced vehicle,68.01588749,33.46422474,100,TRUE,TRUE,
161,Bangladesh,na,wheat flour,percent of population eating industrially produced vehicle,38.24133333,28.52814944,47.95451722,TRUE,TRUE,
163,India,na,wheat flour,percent of population eating industrially produced vehicle,7.1,5.6,9.1,TRUE,TRUE,
164,Nepal,na,wheat flour,percent of population eating industrially produced vehicle,43,18.90019194,67.09980806,TRUE,TRUE,
165,Pakistan,na,wheat flour,percent of population eating industrially produced vehicle,41.52578577,0,52.07321072,TRUE,TRUE,
168,Angola,na,wheat flour,percent of population eating industrially produced vehicle,26.26109375,12.92061569,39.6015718,TRUE,TRUE,
171,Democratic Republic of the Congo,na,wheat flour,percent of population eating industrially produced vehicle,0.58,0.393093912,0.766906088,TRUE,TRUE,
179,Ethiopia,na,wheat flour,percent of population eating industrially produced vehicle,27,23.210993,30.789007,FALSE,TRUE,
179,Ethiopia,na,wheat flour,percent of population eating industrially produced vehicle,20,17.19332815,22.80667185,TRUE,FALSE,
180,Kenya,na,wheat flour,percent of population eating industrially produced vehicle,36.72053067,12.01434893,62.62482461,TRUE,TRUE,
181,Madagascar,na,wheat flour,percent of population eating industrially produced vehicle,31.60902431,15.55182961,47.666219,TRUE,TRUE,
184,Mozambique,na,wheat flour,percent of population eating industrially produced vehicle,16.3,11.04729443,21.55270557,TRUE,TRUE,
189,United Republic of Tanzania,na,wheat flour,percent of population eating industrially produced vehicle,50.5,43.3,57.7,TRUE,TRUE,
190,Uganda,na,wheat flour,percent of population eating industrially produced vehicle,10.6,7.6,13.6,TRUE,TRUE,
196,South Africa,na,wheat flour,percent of population eating industrially produced vehicle,10.91748441,6.391077698,15.99059028,TRUE,TRUE,
201,Burkina Faso,na,wheat flour,percent of population eating industrially produced vehicle,52.3,22.98790787,81.61209213,TRUE,TRUE,
202,Cameroon,na,wheat flour,percent of population eating industrially produced vehicle,75.57090909,37.1813407,100,TRUE,TRUE,
205,Côte d'Ivoire,na,wheat flour,percent of population eating industrially produced vehicle,11.59295219,7.245354679,15.97924396,TRUE,TRUE,
207,Ghana,na,wheat flour,percent of population eating industrially produced vehicle,48.71075959,23.96598598,73.4555332,TRUE,TRUE,
213,Niger,na,wheat flour,percent of population eating industrially produced vehicle,34.82162573,17.13244879,52.51080268,TRUE,TRUE,
214,Nigeria,na,wheat flour,percent of population eating industrially produced vehicle,62.56860256,60.19893313,64.93827199,TRUE,TRUE,
522,Sudan,na,wheat flour,percent of population eating industrially produced vehicle,57.90225541,28.48825707,87.31625374,TRUE,TRUE,
6,China,na,wheat flour,percent of population eating vehicle,81.83218981,40.26192838,100,TRUE,TRUE,
11,Indonesia,na,wheat flour,percent of population eating vehicle,75.76164901,37.27518588,100,TRUE,TRUE,
15,Myanmar,na,wheat flour,percent of population eating vehicle,5,0,10,TRUE,TRUE,
20,Viet Nam,na,wheat flour,percent of population eating vehicle,16.4,7.208445298,25.5915547,FALSE,TRUE,
20,Viet Nam,na,wheat flour,percent of population eating vehicle,38.8,17.05412668,60.54587332,TRUE,FALSE,
141,Egypt,na,wheat flour,percent of population eating vehicle,88.48477203,43.53503875,100,TRUE,TRUE,
161,Bangladesh,na,wheat flour,percent of population eating vehicle,76.2,56.84542871,95.55457129,FALSE,TRUE,
161,Bangladesh,na,wheat flour,percent of population eating vehicle,41.9,31.25752576,52.54247424,TRUE,FALSE,
163,India,na,wheat flour,percent of population eating vehicle,83.2,79.5,86.5,TRUE,TRUE,
164,Nepal,na,wheat flour,percent of population eating vehicle,52.1,45.8,58.4,TRUE,TRUE,
165,Pakistan,na,wheat flour,percent of population eating vehicle,100,100,100,TRUE,TRUE,
168,Angola,na,wheat flour,percent of population eating vehicle,27.17197019,13.36877237,40.97516802,TRUE,TRUE,
171,Democratic Republic of the Congo,na,wheat flour,percent of population eating vehicle,0.58,0,1.4,TRUE,TRUE,
179,Ethiopia,na,wheat flour,percent of population eating vehicle,28,13.776168,42.223832,TRUE,TRUE,
180,Kenya,na,wheat flour,percent of population eating vehicle,36.58,16.07834933,57.08165067,TRUE,TRUE,
181,Madagascar,na,wheat flour,percent of population eating vehicle,45.17960798,22.2286382,68.13057775,TRUE,TRUE,
184,Mozambique,na,wheat flour,percent of population eating vehicle,16.3,11.04729443,21.55270557,TRUE,TRUE,
189,United Republic of Tanzania,na,wheat flour,percent of population eating vehicle,51.5,44.5,58.5,TRUE,TRUE,
190,Uganda,na,wheat flour,percent of population eating vehicle,11.2,7.7,14.7,TRUE,TRUE,
196,South Africa,na,wheat flour,percent of population eating vehicle,10.91748441,6.391077698,15.99059028,TRUE,TRUE,
201,Burkina Faso,na,wheat flour,percent of population eating vehicle,57,25.0537428,88.9462572,FALSE,TRUE,
201,Burkina Faso,na,wheat flour,percent of population eating vehicle,48,21.09788868,74.90211132,TRUE,FALSE,
202,Cameroon,na,wheat flour,percent of population eating vehicle,94,92,96,FALSE,TRUE,
202,Cameroon,na,wheat flour,percent of population eating vehicle,92,90,94,TRUE,FALSE,
205,Côte d'Ivoire,na,wheat flour,percent of population eating vehicle,54.7,50.1,59.6,TRUE,TRUE,
207,Ghana,na,wheat flour,percent of population eating vehicle,82.6586248,40.66853935,100,TRUE,TRUE,
213,Niger,na,wheat flour,percent of population eating vehicle,41.42499406,20.38134563,62.4686425,TRUE,TRUE,
214,Nigeria,na,wheat flour,percent of population eating vehicle,62.75959426,60.35959426,65.12926369,TRUE,TRUE,
522,Sudan,na,wheat flour,percent of population eating vehicle,88.82368433,43.70178563,100,TRUE,TRUE,
6,China,vitamin a,zero industry oil,percent of population eating fortified vehicle,75,60.75211746,89.24788254,TRUE,TRUE,
11,Indonesia,vitamin a,zero industry oil,percent of population eating fortified vehicle,43.80555173,40.75221717,46.8588863,TRUE,TRUE,
15,Myanmar,vitamin a,zero industry oil,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
20,Viet Nam,vitamin a,zero industry oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
141,Egypt,vitamin a,zero industry oil,percent of population eating fortified vehicle,5,4.050141164,5.949858836,TRUE,TRUE,
161,Bangladesh,vitamin a,zero industry oil,percent of population eating fortified vehicle,42.849572,41.35621833,44.34292567,TRUE,TRUE,
163,India,vitamin a,zero industry oil,percent of population eating fortified vehicle,24.3,21.1,27.9,TRUE,TRUE,
164,Nepal,vitamin a,zero industry oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,vitamin a,zero industry oil,percent of population eating fortified vehicle,28.49258241,0,29.48557955,TRUE,TRUE,
168,Angola,vitamin a,zero industry oil,percent of population eating fortified vehicle,8.805705058,8.191929804,9.419480312,TRUE,TRUE,
171,Democratic Republic of the Congo,vitamin a,zero industry oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,vitamin a,zero industry oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,vitamin a,zero industry oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,vitamin a,zero industry oil,percent of population eating fortified vehicle,17.96624129,16.71395834,19.21852424,TRUE,TRUE,
184,Mozambique,vitamin a,zero industry oil,percent of population eating fortified vehicle,37.5774,37.21400517,37.94079483,TRUE,TRUE,
189,United Republic of Tanzania,vitamin a,zero industry oil,percent of population eating fortified vehicle,53.6,46.4,60.8,TRUE,TRUE,
190,Uganda,vitamin a,zero industry oil,percent of population eating fortified vehicle,54.4,48.3,60.4,TRUE,TRUE,
196,South Africa,vitamin a,zero industry oil,percent of population eating fortified vehicle,30.2037278,28.09846756,32.30898803,TRUE,TRUE,
201,Burkina Faso,vitamin a,zero industry oil,percent of population eating fortified vehicle,51.08314178,4.353187921,93.49333763,TRUE,TRUE,
202,Cameroon,vitamin a,zero industry oil,percent of population eating fortified vehicle,30.4969,30.20197763,30.79182237,TRUE,TRUE,
205,Côte d'Ivoire,vitamin a,zero industry oil,percent of population eating fortified vehicle,75,74.27470734,75.72529266,TRUE,TRUE,
207,Ghana,vitamin a,zero industry oil,percent of population eating fortified vehicle,32.9,30.6068042,35.1931958,TRUE,TRUE,
213,Niger,vitamin a,zero industry oil,percent of population eating fortified vehicle,75,69.77235,80.22765,TRUE,TRUE,
214,Nigeria,vitamin a,zero industry oil,percent of population eating fortified vehicle,7.478677729,5.778677729,9.248347161,TRUE,TRUE,
522,Sudan,vitamin a,zero industry oil,percent of population eating fortified vehicle,80,74.42384,85.57616,TRUE,TRUE,
6,China,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
11,Indonesia,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
20,Viet Nam,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
141,Egypt,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
161,Bangladesh,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
163,India,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
164,Nepal,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
168,Angola,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
180,Kenya,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
190,Uganda,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
196,South Africa,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
207,Ghana,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
213,Niger,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,na,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
522,Sudan,vitamin a,zero industry oil,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
6,China,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
11,Indonesia,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
20,Viet Nam,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
141,Egypt,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
161,Bangladesh,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
163,India,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
164,Nepal,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
168,Angola,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
190,Uganda,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
196,South Africa,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
207,Ghana,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
213,Niger,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
522,Sudan,folic acid,zero industry salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
6,China,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
11,Indonesia,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
20,Viet Nam,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
141,Egypt,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
161,Bangladesh,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
163,India,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
164,Nepal,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
168,Angola,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
180,Kenya,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
190,Uganda,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
196,South Africa,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
207,Ghana,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
213,Niger,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,na,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
522,Sudan,folic acid,zero industry salt,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
6,China,folic acid,zero industry wheat,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
6,China,iron,zero industry wheat,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
6,China,vitamin a,zero industry wheat,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
6,China,zinc,zero industry wheat,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
11,Indonesia,folic acid,zero industry wheat,percent of population eating fortified vehicle,73.1,49.54338792,96.65661208,TRUE,TRUE,
11,Indonesia,iron,zero industry wheat,percent of population eating fortified vehicle,73.1,49.54338792,96.65661208,TRUE,TRUE,
11,Indonesia,vitamin a,zero industry wheat,percent of population eating fortified vehicle,,25.98677584,100,TRUE,TRUE,
11,Indonesia,zinc,zero industry wheat,percent of population eating fortified vehicle,73.1,49.54338792,96.65661208,TRUE,TRUE,
15,Myanmar,folic acid,zero industry wheat,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
15,Myanmar,iron,zero industry wheat,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
15,Myanmar,vitamin a,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,zinc,zero industry wheat,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
20,Viet Nam,folic acid,zero industry wheat,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
20,Viet Nam,iron,zero industry wheat,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
20,Viet Nam,vitamin a,zero industry wheat,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
20,Viet Nam,zinc,zero industry wheat,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
141,Egypt,folic acid,zero industry wheat,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
141,Egypt,iron,zero industry wheat,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
141,Egypt,vitamin a,zero industry wheat,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
141,Egypt,zinc,zero industry wheat,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
161,Bangladesh,folic acid,zero industry wheat,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
161,Bangladesh,iron,zero industry wheat,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
161,Bangladesh,vitamin a,zero industry wheat,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
161,Bangladesh,zinc,zero industry wheat,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
163,India,folic acid,zero industry wheat,percent of population eating fortified vehicle,6.3,4.8,7.9,TRUE,TRUE,
163,India,iron,zero industry wheat,percent of population eating fortified vehicle,6.3,4.8,7.9,TRUE,TRUE,
163,India,vitamin a,zero industry wheat,percent of population eating fortified vehicle,2.133333333,1.0496128,3.217053867,TRUE,TRUE,
163,India,zinc,zero industry wheat,percent of population eating fortified vehicle,2.133333333,1.0496128,3.217053867,TRUE,TRUE,
164,Nepal,folic acid,zero industry wheat,percent of population eating fortified vehicle,5.165022222,2.270230497,8.059813948,TRUE,TRUE,
164,Nepal,iron,zero industry wheat,percent of population eating fortified vehicle,7.334331556,3.223727306,11.44493581,TRUE,TRUE,
164,Nepal,vitamin a,zero industry wheat,percent of population eating fortified vehicle,5.165022222,2.270230497,8.059813948,TRUE,TRUE,
164,Nepal,zinc,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,folic acid,zero industry wheat,percent of population eating fortified vehicle,1.946666667,0,2.441114157,TRUE,TRUE,
165,Pakistan,iron,zero industry wheat,percent of population eating fortified vehicle,3.82123947,0,4.791822827,TRUE,TRUE,
165,Pakistan,vitamin a,zero industry wheat,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,zinc,zero industry wheat,percent of population eating fortified vehicle,1.946666667,0,2.441114157,TRUE,TRUE,
168,Angola,folic acid,zero industry wheat,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
